FIPS,LISA_CL,Percent,Normalized Median Age,Normalized Male Median Age,Normalized Median Female Age,Normalized Sex Ratio (males per 100 females),Normalized Workers 16 years and over,"Normalized Management, business, science, and arts occupations; Estimate; Civilian employed population 16 years and over",Normalized Service occupations; Estimate; Civilian employed population 16 years and over,Normalized Sales and office occupations; Estimate; Civilian employed population 16 years and over,Normalized Natural resources construction and maintenance occupations; Estimate; Civilian employed population 16 years and over,"Normalized Production, transportation, and material moving occupations; Estimate; Civilian employed population 16 years and over","Normalized Cars, truck, or Van to work","Normalized car, truck, or van drove alone","Normalized car, truck, or van carpool",Normalized public transportation to work,Normalized walked to work,Normalized biked to work,"Normalized taxi, motorcycle, or other",Normalized worked at home,Normalized mean travel time to work (minutes),Normalized Total; Estimate; Population 45 to 64 years,Normalized Total; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_5 years and over with earnings - Less than high school graduate,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ver with earnings - High school graduate (includes equivalency),Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ars and over with earnings - Some college or associate's degree,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ Population 25 years and over with earnings - Bachelor's degree,Normlized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS_ years and over with earnings - Graduate or professional degree,Normalized Household Mean Income,Normalized Social Security Income,Normalized Cash public assistance income,Normalized per capita income per household
27027,0,0,0.249438202,0.251685393,0.238636364,0.090506975,0.007168961,0.393238434,0.414634146,0.634980989,0.264367816,0.242248062,0.871599565,0.85005637,0.25,0.01618123,0.070889894,0.034965035,0.021447721,0.135338346,0.341584158,0.005425571,0.006931506,0.939114391,0.005944691,0.421279631,0.38119833,0.307297802,0.449967038,0.4720375,0.532263526,0.235529223,0.539300292,0.057659658,0.28445384
27029,0,0,0.474157303,0.460674157,0.488636364,0.108200068,0.00076405,0.24911032,0.408536585,0.353612167,0.563218391,0.348837209,0.892274211,0.819616685,0.398026316,0.009708738,0.039215686,0.006993007,0.029490617,0.155388471,0.517326733,0.000943163,0.001125885,0.819188192,0.000475248,0.271734983,0.309004802,0.272466972,0.356309504,0.4658548,0.506499903,0.261682659,0.663206997,0.232336424,0.338388427
27031,0,0,0.680898876,0.66741573,0.697727273,0.098673018,0.000569335,0.396797153,0.707317073,0.311787072,0.376436782,0.141472868,0.813928183,0.757609921,0.342105263,0.006472492,0.117647059,0.090909091,0.010723861,0.195488722,0.28960396,0.000693479,0.000879417,0.920664207,0.000927279,0.273211353,0.297850219,0.217339302,0.411562696,0.3012312,0.386208099,0.283342479,0.677842566,0.195572679,0.357537214
27033,0,0,0.487640449,0.476404494,0.513636364,0.086423954,0.001138452,0.282918149,0.362804878,0.441064639,0.390804598,0.412790698,0.853101197,0.793686584,0.355263158,0.011326861,0.085972851,0.020979021,0.026809651,0.162907268,0.294554455,0.001189275,0.00145311,0.857933579,0.000883578,0.274538427,0.389449019,0.230677226,0.373541632,0.4273028,0.444938079,0.295199395,0.723673469,0.151168865,0.338143826
27035,0,1.924759405,0.501123596,0.487640449,0.511363636,0.098673018,0.00637725,0.330960854,0.472560976,0.66539924,0.295977011,0.236434109,0.90968444,0.879368658,0.273026316,0.004854369,0.022624434,0.041958042,0.021447721,0.142857143,0.410891089,0.00699354,0.008784732,0.909594096,0.005907818,0.299105884,0.290671771,0.207625813,0.380532602,0.4690329,0.539394437,0.144618784,0.690612245,0.18151875,0.207020057
27037,0,1.693002257,0.361797753,0.350561798,0.368181818,0.087444709,0.048692087,0.517793594,0.307926829,0.673003802,0.175287356,0.215116279,0.89336235,0.86583991,0.269736842,0.053398058,0.016591252,0.020979021,0.021447721,0.125313283,0.472772277,0.045969287,0.058401265,0.929889299,0.064294981,0.526234594,0.340225409,0.343705261,0.533230104,0.6418423,0.664703529,0.239110768,0.585247813,0.103042967,0.208033406
27039,0,1.254275941,0.366292135,0.361797753,0.365909091,0.100034025,0.002368382,0.377224199,0.359756098,0.475285171,0.350574713,0.319767442,0.890097933,0.85005637,0.299342105,0.017799353,0.025641026,0.013986014,0.018766756,0.177944862,0.487623762,0.002170149,0.00274418,0.918819188,0.001885968,0.443425178,0.401825052,0.308077056,0.570361967,0.5857036,0.549141726,0.276401845,0.664664723,0.167820295,0.306398071
27041,0,0,0.514606742,0.471910112,0.543181818,0.097312011,0.004082921,0.361209964,0.368902439,0.604562738,0.275862069,0.313953488,0.895538629,0.886133033,0.213815789,0.006472492,0.030165913,0.006993007,0.024128686,0.170426065,0.321782178,0.004037819,0.005199416,0.95202952,0.003610789,0.340294942,0.34311315,0.227904532,0.424578779,0.492108,0.510521942,0.227298343,0.680408163,0.268577772,0.289660354
27043,0,1.739130435,0.570786517,0.539325843,0.584090909,0.09901327,0.001508063,0.334519573,0.359756098,0.433460076,0.41091954,0.346899225,0.880304679,0.846674183,0.282894737,0.003236246,0.055806938,0.013986014,0.021447721,0.170426065,0.334158416,0.001633864,0.002007924,0.86900369,0.000919085,0.284607601,0.30311381,0.258820971,0.403467889,0.4119595,0.575592789,0.248186982,0.580816327,0.237560402,0.295216297
27045,0,1.504354711,0.483146067,0.474157303,0.497727273,0.101054781,0.002252511,0.389679715,0.375,0.429657795,0.402298851,0.284883721,0.83351469,0.762119504,0.388157895,0.037216828,0.066365008,0.027972028,0.032171582,0.192982456,0.524752475,0.002262242,0.002843816,0.909594096,0.001642882,0.34284956,0.320209237,0.268316993,0.429913993,0.4670967,0.447893047,0.171343191,0.649154519,0.152866658,0.213170033
27047,0,2.464065708,0.514606742,0.48988764,0.55,0.097992514,0.003231096,0.24911032,0.411585366,0.532319392,0.336206897,0.408914729,0.915125136,0.859075536,0.351973684,0.01618123,0.034690799,0.062937063,0.037533512,0.070175439,0.346534653,0.003403883,0.004141179,0.852398524,0.002124957,0.281057678,0.309895876,0.224588173,0.380271973,0.4678311,0.477945477,0.286968515,0.678017493,0.204192242,0.204608987
27049,0,0,0.48988764,0.458426966,0.504545455,0.097652263,0.005076099,0.391459075,0.396341463,0.456273764,0.316091954,0.313953488,0.880304679,0.847801578,0.279605263,0.019417476,0.061840121,0.020979021,0.024128686,0.130325815,0.472772277,0.005381509,0.006819809,0.924354244,0.004598156,0.386261467,0.454464448,0.290879107,0.466079998,0.5612264,0.470835086,0.268764182,0.683965015,0.158939532,0.30087707
27051,1,2.066486972,0.548314607,0.525842697,0.581818182,0.09901327,0.000609846,0.366548043,0.31402439,0.536121673,0.433908046,0.271317829,0.857453754,0.829763247,0.263157895,0.008090615,0.093514329,0.020979021,0.021447721,0.152882206,0.448019802,0.000633936,0.000800757,0.913284133,0.000432912,0.286996334,0.345109817,0.279117812,0.411562696,0.3721256,0.38081118,0.495817823,0.895976676,0.181535455,0.324341324
27053,0,0,0.330337079,0.321348315,0.336363636,0.089826472,0.141638104,0.620996441,0.320121951,0.577946768,0.129310345,0.176356589,0.804134929,0.774520857,0.263157895,0.116504854,0.051282051,0.125874126,0.024128686,0.135338346,0.452970297,0.12517079,0.154844004,0.881918819,0.199751451,0.488130982,0.297816868,0.27302876,0.458767075,0.5978153,0.633317259,0.234283469,0.572536443,0.079469766,0.27664407
27055,0,1.448400724,0.537078652,0.514606742,0.554545455,0.098673018,0.002120087,0.371886121,0.356707317,0.463878327,0.422413793,0.284883721,0.880304679,0.864712514,0.230263158,0.006472492,0.04826546,0.034965035,0.042895442,0.15037594,0.415841584,0.002271769,0.002889438,0.929889299,0.001793103,0.355224524,0.39748519,0.279969555,0.432520275,0.5016559,0.461867581,0.419834196,0.6496793,0.132558443,0.459134111
27057,0,0,0.602247191,0.606741573,0.595454545,0.097992514,0.00199093,0.314946619,0.451219512,0.551330798,0.370689655,0.277131783,0.875952122,0.839909808,0.289473684,0.006472492,0.055806938,0.020979021,0.024128686,0.172932331,0.408415842,0.002453574,0.003052002,0.891143911,0.002073062,0.261947813,0.20550816,0.200376941,0.361430083,0.4309751,0.427587905,0.365999792,0.734868805,0.25473423,0.396516179
27059,0,0,0.404494382,0.384269663,0.406818182,0.106158557,0.004191822,0.284697509,0.31402439,0.642585551,0.390804598,0.337209302,0.911860718,0.863585118,0.325657895,0.019417476,0.016591252,0.013986014,0.029490617,0.130325815,0.725247525,0.00433355,0.005363028,0.881918819,0.002660294,0.379841746,0.370785961,0.29423171,0.469928097,0.5418503,0.519007213,0.301569058,0.67393586,0.277132036,0.325057656
27061,0,0,0.548314607,0.534831461,0.563636364,0.105818306,0.004281339,0.325622776,0.448170732,0.55513308,0.370689655,0.263565891,0.9085963,0.862457723,0.322368421,0.011326861,0.037707391,0.013986014,0.029490617,0.115288221,0.438118812,0.005421998,0.006859663,0.920664207,0.00389621,0.269097424,0.273840366,0.178449104,0.370628727,0.3729536,0.488154479,0.204118406,0.569212828,0.213334204,0.268432455
27063,0,3.814713896,0.492134831,0.480898876,0.502272727,0.105478054,0.001136056,0.40569395,0.317073171,0.422053232,0.310344828,0.370155039,0.895538629,0.866967306,0.269736842,0.001618123,0.04826546,0,0.016085791,0.157894737,0.309405941,0.001107105,0.001393328,0.909594096,0.00078252,0.331038601,0.463705219,0.28674725,0.400938262,0.4707956,0.415008773,0.419745213,0.798075802,0.181925036,0.444405619
27065,0,0,0.512359551,0.512359551,0.506818182,0.107859816,0.001565127,0.256227758,0.478658537,0.498098859,0.402298851,0.32751938,0.896626768,0.822998873,0.404605263,0.004854369,0.030165913,0.027972028,0.037533512,0.152882206,0.688118812,0.001900617,0.002284282,0.832103321,0.000890406,0.278204469,0.310819953,0.264493213,0.396875527,0.4089015,0.423658209,0.273635973,0.678309038,0.103565365,0.345936124
27067,0,1.689860835,0.406741573,0.375280899,0.434090909,0.100714529,0.00466772,0.332740214,0.375,0.524714829,0.356321839,0.329457364,0.917301415,0.89740699,0.246710526,0.017799353,0.027149321,0.048951049,0.018766756,0.100250627,0.304455446,0.004552668,0.005537129,0.852398524,0.00359167,0.289783189,0.343179155,0.23129338,0.378999494,0.4205726,0.513087018,0.17524359,0.523148688,0.086522137,0.18109232
27069,0,1.279317697,0.595505618,0.564044944,0.618181818,0.106839061,0.000464354,0.346975089,0.344512195,0.399239544,0.270114943,0.455426357,0.793253536,0.740698985,0.325657895,0.027508091,0.123680241,0.027972028,0.013404826,0.22556391,0.386138614,0.000518819,0.000658645,0.920664207,0.000404234,0.325348772,0.281497005,0.236403835,0.491406933,0.3392223,0.385089726,0.380867283,0.68361516,0.158286535,0.426549724
27071,0,1.211982621,0.6,0.606741573,0.593181818,0.098673018,0.001237552,0.254448399,0.384146341,0.657794677,0.318965517,0.36627907,0.857453754,0.774520857,0.424342105,0.014563107,0.067873303,0.104895105,0.018766756,0.155388471,0.25990099,0.001641803,0.002049351,0.896678967,0.00066917,0.286581623,0.152802759,0.203765789,0.391141705,0.4218145,0.474539056,0.340899316,0.72728863,0.214836098,0.384495772
27073,0,1.077943615,0.640449438,0.611235955,0.654545455,0.097992514,0.000734647,0.398576512,0.368902439,0.425855513,0.379310345,0.298449612,0.840043526,0.800450958,0.299342105,0.001618123,0.07239819,0.027972028,0.016085791,0.233082707,0.294554455,0.000845513,0.001054042,0.891143911,0.000523045,0.288622,0.174931107,0.192076983,0.440093826,0.4394279,0.509711378,0.206298477,0.635276968,0.116821209,0.250646446
27075,0,1.803051318,0.649438202,0.653932584,0.652272727,0.114664852,0.001018879,0.43594306,0.432926829,0.368821293,0.316091954,0.286821705,0.877040261,0.80270575,0.401315789,0.004854369,0.073906486,0.041958042,0.034852547,0.122807018,0.413366337,0.001329003,0.001706919,0.944649446,0.001296005,0.402120001,0.400108909,0.200068864,0.515292747,0.4806906,0.423627428,0.21823696,0.607405248,0.181403919,0.308948913
27077,0,0,0.658426966,0.680898876,0.634090909,0.127934672,0.000430159,0.202846975,0.274390244,0.456273764,0.359195402,0.567829457,0.846572361,0.693348365,0.628289474,0,0.105580694,0,0,0.195488722,0.366336634,0.000537476,0.000641864,0.817343173,0.000207579,0.229003202,0.450223594,0.195121509,0.423352293,0.401557,0.31668428,0.191126963,0.665655977,0.179182447,0.24781606
27079,0,1.3116802,0.449438202,0.453932584,0.438636364,0.107859816,0.003132432,0.336298932,0.341463415,0.448669202,0.370689655,0.375968992,0.918389554,0.885005637,0.286184211,0.006472492,0.040723982,0.020979021,0.010723861,0.107769424,0.50990099,0.003189924,0.003953444,0.885608856,0.002343462,0.391237994,0.442286431,0.334897882,0.468425652,0.5107363,0.482921724,0.161577363,0.631428571,0.115188716,0.194475505
27081,0,1.703940362,0.557303371,0.537078652,0.586363636,0.103096291,0.000607233,0.355871886,0.390243902,0.399239544,0.505747126,0.257751938,0.831338411,0.793686584,0.289473684,0.001618123,0.081447964,0.006993007,0.008042895,0.258145363,0.388613861,0.000596225,0.000749366,0.904059041,0.000404234,0.297048919,0.300275573,0.263188416,0.395419075,0.4001282,0.519325282,0.360534785,0.564198251,0.27386705,0.314644629
27083,0,1.851851852,0.312359551,0.298876404,0.318181818,0.099353522,0.002975614,0.380782918,0.326219512,0.517110266,0.327586207,0.333333333,0.872687704,0.811724915,0.361842105,0.009708738,0.058823529,0.055944056,0.024128686,0.155388471,0.242574257,0.002501606,0.00314115,0.907749077,0.002090816,0.339150341,0.291661854,0.266522897,0.443941926,0.4043079,0.434965064,0.169281763,0.315801749,0.158678334,0.118806346
27085,0,0,0.424719101,0.411235955,0.447727273,0.093228989,0.004120383,0.297153025,0.37804878,0.498098859,0.316091954,0.406976744,0.930359086,0.903043968,0.269736842,0.003236246,0.034690799,0.055944056,0.013404826,0.080200501,0.438118812,0.003822669,0.004796153,0.905904059,0.002258791,0.349003865,0.372799129,0.312245157,0.419304889,0.5433459,0.498373742,0.352637589,0.725655977,0.190218101,0.394297295
27087,0,1.484135107,0.328089888,0.323595506,0.336363636,0.105137802,0.000470888,0.258007117,0.75,0.441064639,0.385057471,0.19379845,0.867247008,0.793686584,0.398026316,0.024271845,0.078431373,0.006993007,0.016085791,0.137844612,0.391089109,0.000517628,0.000622986,0.830258303,0.000249915,0.24028333,0.157736671,0.209691742,0.369555552,0.3508667,0.3679858,0.235447656,0.635801749,0.204584041,0.247047313
27089,0,0,0.496629213,0.487640449,0.497727273,0.112283089,0.001011691,0.357651246,0.286585366,0.509505703,0.370689655,0.356589147,0.867247008,0.812852311,0.342105263,0.006472492,0.04826546,0.034965035,0.029490617,0.192982456,0.455445545,0.001055501,0.001306278,0.880073801,0.00074155,0.328367865,0.34407023,0.282144216,0.426525825,0.4295329,0.412874629,0.263195361,0.674169096,0.122241087,0.293643861
27091,0,1.418115279,0.53258427,0.525842697,0.556818182,0.091867982,0.002168657,0.300711744,0.356707317,0.547528517,0.396551724,0.339147287,0.885745375,0.85005637,0.286184211,0.019417476,0.045248869,0,0.045576408,0.135338346,0.301980198,0.002259464,0.002829657,0.902214022,0.001428474,0.296717151,0.268361908,0.250684112,0.392199549,0.4984777,0.536849881,0.316614513,0.551078717,0.079861565,0.334369977
27093,0,1.441102757,0.462921348,0.46741573,0.461363636,0.110241579,0.002448968,0.34519573,0.295731707,0.414448669,0.324712644,0.441860465,0.917301415,0.891770011,0.263157895,0.006472492,0.036199095,0.027972028,0.018766756,0.110275689,0.5,0.002600447,0.003251798,0.900369004,0.001715261,0.34810809,0.404580782,0.296025806,0.441335643,0.5170259,0.427947016,0.29841018,0.670029155,0.255974925,0.347194074
27095,0,0,0.429213483,0.411235955,0.452272727,0.101735284,0.002547633,0.256227758,0.420731707,0.494296578,0.425287356,0.352713178,0.903155604,0.848928974,0.345394737,0.006472492,0.037707391,0.006993007,0.034852547,0.127819549,0.606435644,0.002771138,0.003375556,0.854243542,0.001454421,0.288456115,0.327568852,0.257769885,0.401796802,0.4413776,0.453289966,0.243737858,0.681574344,0.079665665,0.29409812
27097,0,1.394653827,0.449438202,0.433707865,0.463636364,0.107179313,0.003561284,0.277580071,0.37804878,0.536121673,0.385057471,0.362403101,0.877040261,0.832018038,0.315789474,0.004854369,0.051282051,0.013986014,0.026809651,0.175438596,0.527227723,0.003748836,0.004568039,0.856088561,0.00199522,0.299520595,0.331265161,0.280875664,0.421405246,0.397818,0.460615823,0.322146258,0.502682216,0.08815463,0.422985534
27099,0,0.905888274,0.404494382,0.375280899,0.427272727,0.101395032,0.004049597,0.270462633,0.381097561,0.513307985,0.298850575,0.436046512,0.891186072,0.832018038,0.358552632,0.03236246,0.046757164,0.076923077,0.040214477,0.077694236,0.309405941,0.004028689,0.004823946,0.826568266,0.002697166,0.322910273,0.400867972,0.278592269,0.429776013,0.4901317,0.487302874,0.298291536,0.728629738,0.154107353,0.294796981
27101,0,0,0.586516854,0.570786517,0.595454545,0.093569241,0.000896692,0.402135231,0.332317073,0.44486692,0.359195402,0.319767442,0.858541893,0.81848929,0.299342105,0.004854369,0.07239819,0.034965035,0.016085791,0.187969925,0.373762376,0.000954278,0.001205069,0.915129151,0.00054353,0.306802913,0.20587119,0.236875011,0.436659665,0.4002751,0.519971682,0.322146258,0.66425656,0.369204649,0.32476064
27103,0,0,0.321348315,0.323595506,0.318181818,0.097992514,0.003927846,0.448398577,0.375,0.577946768,0.261494253,0.242248062,0.846572361,0.81848929,0.263157895,0.006472492,0.061840121,0.048951049,0.016085791,0.22556391,0.306930693,0.00327527,0.004183131,0.937269373,0.003560259,0.400411393,0.33317932,0.307025969,0.455056955,0.4832813,0.490719555,0.326143054,0.739825073,0.256693222,0.351946327
27105,0,0,0.321348315,0.314606742,0.334090909,0.116025859,0.002242927,0.209964413,0.292682927,0.403041825,0.390804598,0.554263566,0.905331882,0.781285231,0.549342105,0.003236246,0.052790347,0.034965035,0.024128686,0.107769424,0.28960396,0.002082025,0.00228166,0.684501845,0.000843974,0.265099613,0.424992987,0.273717403,0.366627317,0.4035467,0.364640941,0.244397811,0.605830904,0.132754342,0.28892655
27107,1,0,0.525842697,0.521348315,0.531818182,0.101735284,0.0006521,0.37544484,0.381097561,0.452471483,0.402298851,0.282945736,0.855277476,0.839909808,0.226973684,0.006472492,0.066365008,0.06993007,0.018766756,0.19047619,0.405940594,0.000725235,0.000914027,0.909594096,0.000426084,0.295688668,0.3425191,0.268081405,0.440630414,0.4045215,0.419287319,0.21444779,0.654110787,0.248008358,0.253319589
27109,1,0,0.343820225,0.334831461,0.347727273,0.085403198,0.017166737,0.633451957,0.329268293,0.463878327,0.186781609,0.176356589,0.853101197,0.782412627,0.388157895,0.084142395,0.051282051,0.062937063,0.021447721,0.095238095,0.311881188,0.01547804,0.019534386,0.91697417,0.021581427,0.46857323,0.277701688,0.275221544,0.45698867,0.6013274,0.628053723,0.177861158,0.608862974,0.173631971,0.213764065
27111,0,0,0.568539326,0.548314607,0.584090909,0.102415788,0.005945566,0.352313167,0.368902439,0.486692015,0.356321839,0.331395349,0.87921654,0.827508455,0.335526316,0.012944984,0.063348416,0.041958042,0.021447721,0.13283208,0.405940594,0.006781963,0.008445445,0.89298893,0.005584158,0.295837964,0.313394168,0.257842373,0.389547273,0.4305478,0.451125042,0.283246081,0.680291545,0.163575813,0.309839961
27113,0,1.636125654,0.406741573,0.357303371,0.422727273,0.103096291,0.001620884,0.279359431,0.228658537,0.783269962,0.304597701,0.38372093,0.89336235,0.843291995,0.332236842,0.008090615,0.04826546,0.013986014,0.048257373,0.120300752,0.23019802,0.001456822,0.001791871,0.870848708,0.000969614,0.320289302,0.284318741,0.272466972,0.448065985,0.4774724,0.454562244,0.306789364,0.533411079,0.162661617,0.28008596
27115,0,0.986193294,0.505617978,0.480898876,0.538636364,0.150051038,0.002694867,0.201067616,0.600609756,0.482889734,0.413793103,0.310077519,0.907508161,0.81059752,0.470394737,0.012944984,0.052790347,0.013986014,0.021447721,0.097744361,0.628712871,0.003509473,0.004251302,0.846863469,0.001611471,0.231906176,0.29365852,0.189449267,0.33115121,0.4082472,0.469675672,0.195131175,0.664373178,0.220321275,0.25022713
27117,0,1.540832049,0.469662921,0.438202247,0.495454545,0.083361688,0.000950271,0.265124555,0.350609756,0.501901141,0.468390805,0.354651163,0.870511425,0.799323563,0.391447368,0.009708738,0.069381599,0.006993007,0.021447721,0.162907268,0.361386139,0.000973729,0.001194581,0.865313653,0.000645954,0.283164408,0.42359037,0.218480999,0.362227299,0.4343268,0.44395309,0.129069095,0.61451895,0.204322842,0.156719547
27119,0,0.767032636,0.382022472,0.352808989,0.422727273,0.105818306,0.003395755,0.37366548,0.387195122,0.574144487,0.318965517,0.275193798,0.895538629,0.864712514,0.276315789,0.012944984,0.042232278,0.055944056,0.013404826,0.135338346,0.331683168,0.003366966,0.004154289,0.876383764,0.002742233,0.346565367,0.402138579,0.252677552,0.441810907,0.4731191,0.433877471,0.162563585,0.614927114,0.132362544,0.199786847
27121,1,1.609195402,0.559550562,0.525842697,0.588636364,0.105818306,0.001148471,0.396797153,0.323170732,0.547528517,0.287356322,0.32751938,0.880304679,0.854565953,0.259868421,0.008090615,0.075414781,0.013986014,0.024128686,0.130325815,0.326732673,0.001226986,0.00154855,0.915129151,0.000863093,0.334770997,0.470586294,0.269658034,0.406779401,0.4701413,0.493972071,0.161555117,0.595860058,0.124853076,0.20027605
27123,0,0.850918993,0.294382022,0.283146067,0.302272727,0.081320177,0.057880728,0.535587189,0.37195122,0.570342205,0.146551724,0.228682171,0.824809576,0.782412627,0.302631579,0.103559871,0.043740573,0.090909091,0.021447721,0.135338346,0.462871287,0.052131605,0.062627921,0.832103321,0.072614544,0.400593866,0.267833864,0.246987188,0.423934874,0.509855,0.552619969,0.155140963,0.540291545,0.091484916,0.176252708
27125,0,1.038062284,0.462921348,0.451685393,0.461363636,0.110922082,0.000421447,0.293594306,0.25304878,0.692015209,0.399425287,0.335271318,0.89445049,0.853438557,0.305921053,0.003236246,0.061840121,0,0.013404826,0.140350877,0.420792079,0.00044181,0.000563204,0.926199262,0.000259474,0.294544067,0.368310754,0.267084685,0.417373174,0.4372379,0.339769964,0.144248024,0.582099125,0.170171085,0.137396044
27127,0,1.127819549,0.494382022,0.478651685,0.504545455,0.102756039,0.001622191,0.355871886,0.43902439,0.441064639,0.356321839,0.30620155,0.840043526,0.799323563,0.299342105,0.017799353,0.073906486,0.027972028,0.018766756,0.20802005,0.309405941,0.001665223,0.002061412,0.881918819,0.001062479,0.287311514,0.292849953,0.21741179,0.409079062,0.465601,0.428613936,0.381193552,0.733994169,0.150124069,0.415699909
27129,0,0,0.523595506,0.505617978,0.531818182,0.108880572,0.001597362,0.350533808,0.320121951,0.399239544,0.379310345,0.391472868,0.868335147,0.859075536,0.210526316,0.004854369,0.043740573,0.041958042,0.018766756,0.205513784,0.349009901,0.001736675,0.002149511,0.881918819,0.000818027,0.347145962,0.379630699,0.293090013,0.459610284,0.4727452,0.461323784,0.260407243,0.732594752,0.103500065,0.277989377
27131,0,1.075911536,0.337078652,0.328089888,0.336363636,0.111262334,0.007265665,0.402135231,0.381097561,0.501901141,0.272988506,0.317829457,0.794341676,0.773393461,0.236842105,0.008090615,0.058823529,0.048951049,0.032171582,0.335839599,0.428217822,0.006630327,0.008255089,0.89298893,0.006608399,0.380621402,0.281777528,0.290371686,0.465712052,0.5126726,0.512953634,0.209702057,0.651253644,0.151364764,0.268152911
27133,0,0,0.451685393,0.433707865,0.463636364,0.083701939,0.001016701,0.370106762,0.37804878,0.536121673,0.344827586,0.28875969,0.871599565,0.828635851,0.309210526,0.012944984,0.046757164,0.034965035,0.018766756,0.187969925,0.336633663,0.000978095,0.001224996,0.900369004,0.000577672,0.312691804,0.278064718,0.269386202,0.446655526,0.4283044,0.421288079,0.35518842,0.752069971,0.252187541,0.353029562
27135,1,0,0.440449438,0.44494382,0.436363636,0.116366111,0.001788156,0.263345196,0.237804878,0.342205323,0.244252874,0.660852713,0.898803047,0.797068771,0.486842105,0.009708738,0.046757164,0.020979021,0.026809651,0.122807018,0.284653465,0.001826387,0.002261733,0.881918819,0.001121202,0.333991341,0.230293229,0.299903952,0.441029022,0.4308282,0.517406606,0.178743567,0.6496793,0.124918375,0.233157453
27137,0,0.833145688,0.440449438,0.415730337,0.465909091,0.102756039,0.020636544,0.379003559,0.490853659,0.596958175,0.287356322,0.213178295,0.872687704,0.827508455,0.3125,0.038834951,0.069381599,0.034965035,0.024128686,0.100250627,0.361386139,0.022449351,0.028352679,0.918819188,0.021687948,0.339847055,0.271711688,0.217683623,0.384595336,0.4750821,0.537875912,0.202071809,0.573527697,0.109768839,0.212034384
27139,0,1.306122449,0.319101124,0.323595506,0.309090909,0.096971759,0.016321229,0.492882562,0.289634146,0.631178707,0.229885057,0.240310078,0.906420022,0.885005637,0.25,0.029126214,0.013574661,0.013986014,0.021447721,0.137844612,0.522277228,0.014613077,0.018567394,0.929889299,0.018796859,0.5855548,0.464645798,0.375745275,0.580235179,0.7329942,0.664806132,0.124597725,0.577959184,0.130077054,0.192274093
27141,0,1.359358662,0.314606742,0.316853933,0.309090909,0.114664852,0.010404195,0.382562278,0.320121951,0.619771863,0.293103448,0.304263566,0.918389554,0.88951522,0.273026316,0.025889968,0.010558069,0.020979021,0.024128686,0.117794486,0.678217822,0.009489985,0.012104701,0.935424354,0.008305906,0.447290281,0.464596294,0.380982585,0.497600687,0.5713351,0.614920534,0.290097732,0.709620991,0.158808933,0.302309735
27143,0,0,0.453932584,0.435955056,0.463636364,0.106158557,0.001703431,0.302491103,0.329268293,0.3878327,0.41091954,0.42248062,0.873775843,0.835400225,0.296052632,0.008090615,0.052790347,0.013986014,0.013404826,0.192982456,0.504950495,0.001673162,0.002067705,0.878228782,0.000910891,0.34863892,0.310555931,0.335985212,0.445168412,0.489504,0.409560551,0.253978259,0.658717201,0.075355884,0.291844294
27145,0,0.970543164,0.283146067,0.274157303,0.284090909,0.103776795,0.017816659,0.338078292,0.402439024,0.650190114,0.247126437,0.317829457,0.859630033,0.835400225,0.253289474,0.025889968,0.07239819,0.041958042,0.018766756,0.147869674,0.381188119,0.014954457,0.018766142,0.907749077,0.012749744,0.362904965,0.349416676,0.293434334,0.443757953,0.4776994,0.518627582,0.162563585,0.646880466,0.2141831,0.272940108
27147,0,1.117907614,0.404494382,0.388764045,0.406818182,0.091867982,0.004000156,0.339857651,0.301829268,0.673003802,0.247126437,0.364341085,0.928182807,0.917700113,0.220394737,0.012944984,0.02413273,0,0.029490617,0.09273183,0.324257426,0.003923496,0.004953997,0.91697417,0.003408672,0.406615464,0.420092078,0.320363893,0.459763595,0.5607724,0.532109621,0.178157766,0.653586006,0.162139219,0.216017891
27149,0,1.046462955,0.256179775,0.233707865,0.263636364,0.099353522,0.0010901,0.382562278,0.454268293,0.547528517,0.293103448,0.255813953,0.816104461,0.799323563,0.226973684,0.014563107,0.149321267,0.062937063,0.013404826,0.135338346,0.178217822,0.000820504,0.001047749,0.933579336,0.000770229,0.381981653,0.38119833,0.231275258,0.470219388,0.4186764,0.511763438,0.27032879,0.699533528,0.199686561,0.271524914
27151,0,1.072537398,0.51011236,0.501123596,0.518181818,0.103776795,0.001032383,0.323843416,0.320121951,0.490494297,0.362068966,0.387596899,0.847660501,0.808342728,0.299342105,0.008090615,0.092006033,0.027972028,0.032171582,0.162907268,0.282178218,0.001032081,0.001275338,0.878228782,0.000602253,0.313239222,0.360571608,0.256628187,0.405552915,0.4838288,0.497522137,0.349463881,0.67451895,0.151168865,0.428821022
